10,2.005,2.006,0.0009999999999998899,0,2.005,2.021,2.021,0.0,0,2.021
20,2.004,2.005,0.0009999999999998899,0,2.004,2.003,2.005,0.0019999999999997797,0,2.003
30,2.004,2.005,0.0009999999999998899,0,2.004,2.006,2.007,0.001000000000000334,0,2.006
40,2.002,2.003,0.001000000000000334,0,2.002,2.004,2.005,0.0009999999999998899,0,2.004
